PCTimeStamp,OEM Power 2MW (kW),OEM Power 1.8MW (kW),Average of Power,Average of WindSpeed
2023-07-18 13:20:00,181,181,156.1,4.9
2023-07-18 13:30:00,328,328,297.7,5.8
2023-07-18 13:40:00,328,328,322.5,6.4
2023-07-18 13:50:00,535,535,502,7.2
2023-07-18 14:00:00,810,810,721.9,7.8
2023-07-18 14:10:00,1501,1492,1322.3,10.1
2023-07-18 14:20:00,1501,1492,1342.2,10.4
2023-07-18 14:30:00,1145,1145,1077.7,9.1
2023-07-18 14:40:00,810,810,762.5,7.9
2023-07-18 14:50:00,810,810,580.3,7.6
2023-07-18 15:00:00,181,181,179.1,5.4
2023-07-18 15:10:00,81,81,54.3,4
2023-07-18 15:20:00,81,81,59.6,4
2023-07-18 15:30:00,0,0,0,3.2
2023-07-18 15:40:00,81,81,0,3.6
2023-07-18 15:50:00,81,81,78.4,4.1
2023-07-18 16:00:00,81,81,85.5,4.2
2023-07-18 16:10:00,181,181,121.6,4.6
2023-07-18 16:20:00,0,0,0,2.9
2023-07-18 16:30:00,0,0,0,1.7
2023-07-18 16:40:00,0,0,0,3
2023-07-18 16:50:00,0,0,0,1.9
2023-07-18 17:00:00,0,0,0,2.6
2023-07-18 17:10:00,0,0,0,2.9
2023-07-18 17:20:00,0,0,0,2.6
2023-07-18 17:30:00,0,0,0,2.5
2023-07-18 17:40:00,0,0,0,3.2
2023-07-18 17:50:00,81,81,28.9,3.8
2023-07-18 18:00:00,0,0,0,3
2023-07-18 18:10:00,0,0,0,3.1
2023-07-18 18:20:00,0,0,0,2.5
2023-07-18 18:30:00,0,0,0,2.9
2023-07-18 18:40:00,0,0,0,2.7
2023-07-18 18:50:00,0,0,0,1.8
2023-07-18 19:00:00,0,0,0,2.2
2023-07-18 19:10:00,0,0,0,2.2
2023-07-18 19:20:00,0,0,0,2.4
2023-07-18 19:30:00,0,0,0,2.9
2023-07-18 19:40:00,0,0,0,2.7
2023-07-18 19:50:00,0,0,0,2.5
2023-07-18 20:00:00,0,0,0,3
2023-07-18 20:10:00,0,0,0,2.7
2023-07-18 20:20:00,0,0,0,3
2023-07-18 20:30:00,0,0,0,2.6
2023-07-18 20:40:00,0,0,0,2.8
2023-07-18 20:50:00,0,0,0,2.9
2023-07-18 21:00:00,0,0,0,3
2023-07-18 21:10:00,81,81,0,3.5
2023-07-18 21:20:00,0,0,14.3,3.1
2023-07-18 21:30:00,81,81,13.9,3.5
2023-07-18 21:40:00,0,0,4.8,3.2
2023-07-18 21:50:00,0,0,0,3
2023-07-18 22:00:00,0,0,0,3.2
2023-07-18 22:10:00,81,81,3.9,3.5
2023-07-18 22:20:00,81,81,53.6,3.9
2023-07-18 22:30:00,81,81,29.7,3.6
2023-07-18 22:40:00,0,0,0,3.1
2023-07-18 22:50:00,0,0,0,3.3
2023-07-18 23:00:00,0,0,0,3.3
2023-07-18 23:10:00,0,0,0,2.8
2023-07-18 23:20:00,0,0,0,3.4
2023-07-18 23:30:00,0,0,0,2.8
2023-07-18 23:40:00,0,0,0,3.3
2023-07-18 23:50:00,0,0,6.5,3.4
2023-07-19 00:00:00,81,81,49.8,3.6
2023-07-19 00:10:00,81,81,79.3,3.9
2023-07-19 00:20:00,81,81,76.5,4.3
2023-07-19 00:30:00,81,81,27.6,4
2023-07-19 00:40:00,0,0,0,3.4
2023-07-19 00:50:00,0,0,8.6,2.9
2023-07-19 01:00:00,0,0,6.8,2.9
2023-07-19 01:10:00,0,0,0,2.9
2023-07-19 01:20:00,0,0,0,2.5
2023-07-19 01:30:00,0,0,0,3.2
2023-07-19 01:40:00,0,0,0,2.9
2023-07-19 01:50:00,0,0,0,3.1
2023-07-19 02:00:00,0,0,0,3
2023-07-19 02:10:00,0,0,0,3.2
2023-07-19 02:20:00,0,0,0,2.9
2023-07-19 02:30:00,0,0,0,2.9
2023-07-19 02:40:00,0,0,0,2.8
2023-07-19 02:50:00,0,0,0,2.5
2023-07-19 03:00:00,0,0,0,3.1
2023-07-19 03:10:00,0,0,0,3
2023-07-19 03:20:00,0,0,0,2.9
2023-07-19 03:30:00,0,0,0,3.1
2023-07-19 03:40:00,0,0,0,2.6
2023-07-19 03:50:00,0,0,0,3.4
2023-07-19 04:00:00,0,0,0,3
2023-07-19 04:10:00,0,0,0,2.6
2023-07-19 04:20:00,0,0,0,2.8
2023-07-19 04:30:00,0,0,0,3.1
2023-07-19 04:40:00,0,0,10,3.4
2023-07-19 04:50:00,0,0,0,2.8
2023-07-19 05:00:00,0,0,0,2.8
2023-07-19 05:10:00,0,0,0,2.9
2023-07-19 05:20:00,0,0,0,3.4
2023-07-19 05:30:00,0,0,0,3.1
2023-07-19 05:40:00,0,0,6.3,3.1
2023-07-19 05:50:00,0,0,17.9,3.4
2023-07-19 06:00:00,0,0,0,3
2023-07-19 06:10:00,0,0,0,2.8
2023-07-19 06:20:00,0,0,0,2.9
2023-07-19 06:30:00,0,0,0,3
2023-07-19 06:40:00,0,0,0,2.9
2023-07-19 06:50:00,0,0,0,3
2023-07-19 07:00:00,0,0,0,2.6
2023-07-19 07:10:00,0,0,0,2.7
2023-07-19 07:20:00,0,0,0,2.8
2023-07-19 07:30:00,0,0,0,3.1
2023-07-19 07:40:00,0,0,0,3.1
2023-07-19 07:50:00,0,0,0,2.9
2023-07-19 08:00:00,0,0,0,2.9
2023-07-19 08:10:00,0,0,0,3
2023-07-19 08:20:00,0,0,0,3.2
2023-07-19 08:30:00,0,0,0,3.2
2023-07-19 08:40:00,0,0,0,3.3
2023-07-19 08:50:00,0,0,0,2.3
2023-07-19 09:00:00,0,0,0,2.6
2023-07-19 09:10:00,0,0,0,2.9
2023-07-19 09:20:00,0,0,0,2.9
2023-07-19 09:30:00,0,0,0,2.9
2023-07-19 09:40:00,0,0,0,3.4
2023-07-19 09:50:00,0,0,0,3.1
2023-07-19 10:00:00,0,0,0,3
2023-07-19 10:10:00,0,0,0,3.2
2023-07-19 10:20:00,0,0,0,2.8
2023-07-19 10:30:00,0,0,0,3.3
2023-07-19 10:40:00,0,0,0,2.9
2023-07-19 10:50:00,0,0,0,2.5
2023-07-19 11:00:00,0,0,0,2.7
2023-07-19 11:10:00,0,0,0,2.2
2023-07-19 11:20:00,0,0,0,2.3
2023-07-19 11:30:00,0,0,0,2.4
2023-07-19 11:40:00,0,0,0,2.5
2023-07-19 11:50:00,0,0,0,3.1
2023-07-19 12:00:00,0,0,0,3.2
2023-07-19 12:10:00,0,0,0,3.1
2023-07-19 12:20:00,0,0,0,2.8
2023-07-19 12:30:00,0,0,0,2.4
2023-07-19 12:40:00,0,0,0,2.7
2023-07-19 12:50:00,0,0,0,2.4
2023-07-19 13:00:00,0,0,0,2.2
2023-07-19 13:10:00,0,0,0,1.8
2023-07-19 13:20:00,0,0,0,2.1
2023-07-19 13:30:00,0,0,0,2.1
2023-07-19 13:40:00,0,0,0,2.8
2023-07-19 13:50:00,0,0,0,2.2
2023-07-19 14:00:00,0,0,0,2.2
2023-07-19 14:10:00,0,0,0,1.6
2023-07-19 14:20:00,0,0,0,2.6
2023-07-19 14:30:00,0,0,0,2
2023-07-19 14:40:00,81,81,95,4.1
2023-07-19 14:50:00,181,181,241.5,5.4
2023-07-19 15:00:00,181,181,198.7,5
2023-07-19 15:10:00,181,181,237.6,5.4
2023-07-19 15:20:00,328,328,384.8,6.4
2023-07-19 15:30:00,328,328,385.1,6.2
2023-07-19 15:40:00,328,328,350.7,6.2
2023-07-19 15:50:00,181,181,205.3,5.1
2023-07-19 16:00:00,81,81,100.8,4.3
2023-07-19 16:10:00,535,535,499.7,6.9
2023-07-19 16:20:00,535,535,505.6,6.8
2023-07-19 16:30:00,535,535,518.5,7
2023-07-19 16:40:00,328,328,379.8,6.3
2023-07-19 16:50:00,328,328,338.1,6
2023-07-19 17:00:00,328,328,387.4,6.3
2023-07-19 17:10:00,535,535,443.4,6.6
2023-07-19 17:20:00,535,535,513.6,7.1
2023-07-19 17:30:00,535,535,501.3,6.9
2023-07-19 17:40:00,535,535,491.4,7
2023-07-19 17:50:00,535,535,433.6,6.5
2023-07-19 18:00:00,535,535,416.7,6.6
2023-07-19 18:10:00,328,328,420.1,6.4
2023-07-19 18:20:00,535,535,507.4,7
2023-07-19 18:30:00,810,810,790.1,7.8
2023-07-19 18:40:00,328,328,312,5.8
2023-07-19 18:50:00,328,328,276.8,5.8
2023-07-19 19:00:00,328,328,335.2,6.1
2023-07-19 19:10:00,535,535,437.3,6.7
2023-07-19 19:20:00,328,328,373,6.2
2023-07-19 19:30:00,328,328,366.5,6.3
2023-07-19 19:40:00,328,328,376.9,6.3
2023-07-19 19:50:00,535,535,538.6,7
2023-07-19 20:00:00,535,535,462.4,6.7
2023-07-19 20:10:00,181,181,197.6,5.2
2023-07-19 20:20:00,181,181,186.1,5.3
2023-07-19 20:30:00,328,328,374.4,6.3
2023-07-19 20:40:00,181,181,210.9,5.3
2023-07-19 20:50:00,181,181,101.5,4.5
2023-07-19 21:00:00,181,181,191.5,5.2
2023-07-19 21:10:00,181,181,167.2,5.1
2023-07-19 21:20:00,81,81,29.3,3.9
2023-07-19 21:30:00,81,81,101.9,4.3
2023-07-19 21:40:00,81,81,66.2,4.1
2023-07-19 21:50:00,81,81,3.8,3.5
2023-07-19 22:00:00,0,0,0,3.4
2023-07-19 22:10:00,81,81,40.1,3.9
2023-07-19 22:20:00,81,81,41,3.9
2023-07-19 22:30:00,0,0,0,3.4
2023-07-19 22:40:00,0,0,0,3.2
2023-07-19 22:50:00,0,0,0,3.1
2023-07-19 23:00:00,0,0,0,3.3
2023-07-19 23:10:00,0,0,8.1,3.4
2023-07-19 23:20:00,0,0,0,3.1
2023-07-19 23:30:00,0,0,0,3
2023-07-19 23:40:00,0,0,0,3.2
2023-07-19 23:50:00,81,81,63,4.1
2023-07-20 00:00:00,81,81,44.8,3.7
2023-07-20 00:10:00,81,81,10,3.5
2023-07-20 00:20:00,81,81,34.7,3.7
2023-07-20 00:30:00,81,81,32,3.6
2023-07-20 00:40:00,81,81,12.2,3.5
2023-07-20 00:50:00,0,0,0,3.2
2023-07-20 01:00:00,0,0,0,3.4
2023-07-20 01:10:00,0,0,0,3.2
2023-07-20 01:20:00,0,0,0,3
2023-07-20 01:30:00,0,0,0,3.2
2023-07-20 01:40:00,0,0,0,3.3
2023-07-20 01:50:00,0,0,0,3.2
2023-07-20 02:00:00,0,0,0,3
2023-07-20 02:10:00,81,81,36.1,4
2023-07-20 02:20:00,81,81,55.7,4
2023-07-20 02:30:00,0,0,20.9,3.3
2023-07-20 02:40:00,0,0,0,3.1
2023-07-20 02:50:00,0,0,2.1,3.2
2023-07-20 03:00:00,0,0,0,2.9
2023-07-20 03:10:00,0,0,0,3.2
2023-07-20 03:20:00,0,0,0,2.6
2023-07-20 03:30:00,0,0,0,3.2
2023-07-20 03:40:00,0,0,0,3
2023-07-20 03:50:00,0,0,0,2.9
2023-07-20 04:00:00,0,0,0,3.1
2023-07-20 04:10:00,0,0,0,2.9
2023-07-20 04:20:00,0,0,0,2.5
2023-07-20 04:30:00,0,0,0,2.8
2023-07-20 04:40:00,0,0,0,3
2023-07-20 04:50:00,0,0,0,2.4
2023-07-20 05:00:00,0,0,0,1.4
2023-07-20 05:10:00,0,0,0,1.9
2023-07-20 05:20:00,0,0,0,1.2
2023-07-20 05:30:00,0,0,0,1.4
2023-07-20 05:40:00,0,0,0,1.9
2023-07-20 05:50:00,0,0,0,1.8
2023-07-20 06:00:00,0,0,0,2.3
2023-07-20 06:10:00,0,0,0,2.1
2023-07-20 06:20:00,0,0,0,2.3
2023-07-20 06:30:00,0,0,0,2.3
2023-07-20 06:40:00,0,0,0,2.4
2023-07-20 06:50:00,0,0,0,2.6
2023-07-20 07:00:00,0,0,0,2.7
2023-07-20 07:10:00,0,0,0,2.1
2023-07-20 07:20:00,0,0,0,1.5
2023-07-20 07:30:00,0,0,0,1.4
2023-07-20 07:40:00,0,0,0,1.2
2023-07-20 07:50:00,0,0,0,1.9
2023-07-20 08:00:00,0,0,0,1.9
2023-07-20 08:10:00,0,0,0,2.3
2023-07-20 08:20:00,0,0,0,2.4
2023-07-20 08:30:00,0,0,0,2.6
2023-07-20 08:40:00,0,0,0,2.7
2023-07-20 08:50:00,0,0,0,2.9
2023-07-20 09:00:00,0,0,0,3.1
2023-07-20 09:10:00,0,0,0,2.5
2023-07-20 09:20:00,0,0,0,2
2023-07-20 09:30:00,0,0,0,2.1
2023-07-20 09:40:00,0,0,0,2.8
2023-07-20 09:50:00,0,0,0,2.4
2023-07-20 10:00:00,0,0,0,2.3
2023-07-20 10:10:00,0,0,0,2.3
2023-07-20 10:20:00,0,0,0,2.8
2023-07-20 10:30:00,0,0,0,3
2023-07-20 10:40:00,0,0,0,3.2
2023-07-20 10:50:00,0,0,0,2.8
2023-07-20 11:00:00,0,0,0,2.6
2023-07-20 11:10:00,0,0,0,2.9
2023-07-20 11:20:00,0,0,0,2.7
2023-07-20 11:30:00,0,0,0,2.5
2023-07-20 11:40:00,0,0,0,2.4
2023-07-20 11:50:00,0,0,0,3.2
2023-07-20 12:00:00,81,81,31.6,3.6
2023-07-20 12:10:00,0,0,15.7,3.4
2023-07-20 12:20:00,81,81,55.1,3.8
2023-07-20 12:30:00,181,181,219.3,5.2
2023-07-20 12:40:00,328,328,291.4,5.7
2023-07-20 12:50:00,328,328,341.7,5.9
2023-07-20 13:00:00,328,328,325.5,6
2023-07-20 13:10:00,328,328,390.6,6.1
2023-07-20 13:20:00,328,328,317.8,5.9
2023-07-20 13:30:00,328,328,397.8,6.3
2023-07-20 13:40:00,535,535,472.9,6.6
2023-07-20 13:50:00,535,535,436.5,6.5
2023-07-20 14:00:00,535,535,484.3,6.7
2023-07-20 14:10:00,535,535,463.1,6.6
2023-07-20 14:20:00,535,535,621.2,7.2
2023-07-20 14:30:00,328,328,304,5.9
2023-07-20 14:40:00,328,328,255.6,5.6
2023-07-20 14:50:00,535,535,527.1,6.8
2023-07-20 15:00:00,810,810,773.3,7.7
2023-07-20 15:10:00,810,810,700.4,7.7
2023-07-20 15:20:00,535,535,442.5,6.7
2023-07-20 15:30:00,535,535,525.4,7.1
2023-07-20 15:40:00,810,810,887.2,8.3
2023-07-20 15:50:00,810,810,874.6,8.3
2023-07-20 16:00:00,810,810,856.7,8.1
2023-07-20 16:10:00,1145,1145,973.4,8.5
2023-07-20 16:20:00,810,810,740.7,7.8
2023-07-20 16:30:00,810,810,694.9,7.7
2023-07-20 16:40:00,535,535,670.3,7.4
2023-07-20 16:50:00,535,535,596.8,7.2
2023-07-20 17:00:00,328,328,353.4,6.1
2023-07-20 17:10:00,328,328,315.7,6.2
2023-07-20 17:20:00,535,535,431.1,6.6
2023-07-20 17:30:00,535,535,406.4,6.6
2023-07-20 17:40:00,535,535,538.3,7
2023-07-20 17:50:00,328,328,387.6,6.3
2023-07-20 18:00:00,535,535,491.6,6.9
2023-07-20 18:10:00,535,535,400.4,6.5
2023-07-20 18:20:00,328,328,247.5,5.6
2023-07-20 18:30:00,328,328,249.4,5.6
2023-07-20 18:40:00,535,535,410.9,6.5
2023-07-20 18:50:00,535,535,516.1,7.1
2023-07-20 19:00:00,810,810,861.6,8.1
2023-07-20 19:10:00,810,810,927.6,8.3
2023-07-20 19:20:00,535,535,622,7.3
2023-07-20 19:30:00,810,810,900,8.1
2023-07-20 19:40:00,1145,1145,1093.5,9
2023-07-20 19:50:00,328,328,421.4,6.3
2023-07-20 20:00:00,328,328,242.8,5.5
2023-07-20 20:10:00,328,328,371.7,6.3
2023-07-20 20:20:00,181,181,237.5,5.4
2023-07-20 20:30:00,181,181,188.7,5.1
2023-07-20 20:40:00,81,81,30.9,3.8
2023-07-20 20:50:00,81,81,68.7,4.2
2023-07-20 21:00:00,328,328,236.5,5.5
2023-07-20 21:10:00,181,181,118.2,4.6
2023-07-20 21:20:00,81,81,85.8,4.4
2023-07-20 21:30:00,328,328,270.1,5.6
2023-07-20 21:40:00,181,181,152.7,4.8
2023-07-20 21:50:00,181,181,193.2,5.2
2023-07-20 22:00:00,181,181,108.1,4.6
2023-07-20 22:10:00,181,181,204.3,5.2
2023-07-20 22:20:00,181,181,123.7,4.6
2023-07-20 22:30:00,328,328,294.5,5.8
2023-07-20 22:40:00,181,181,230.8,5.4
2023-07-20 22:50:00,328,328,345,6
2023-07-20 23:00:00,181,181,113.3,4.5
2023-07-20 23:10:00,81,81,87.9,4.4
2023-07-20 23:20:00,0,0,0,3.2
2023-07-20 23:30:00,0,0,0,2.9
2023-07-20 23:40:00,0,0,0,3.3
2023-07-20 23:50:00,181,181,106.6,4.5
2023-07-21 00:00:00,535,535,485.6,6.7
2023-07-21 00:10:00,328,328,362.7,6.1
2023-07-21 00:20:00,535,535,440.5,6.5
2023-07-21 00:30:00,535,535,573,7.1
2023-07-21 00:40:00,535,535,461.7,6.6
2023-07-21 00:50:00,328,328,301.7,5.7
2023-07-21 01:00:00,181,181,118.1,4.6
2023-07-21 01:10:00,181,181,118.5,4.6
2023-07-21 01:20:00,81,81,62,4.1
2023-07-21 01:30:00,0,0,0,3.3
2023-07-21 01:40:00,0,0,0,2.8
2023-07-21 01:50:00,0,0,0,3.2
2023-07-21 02:00:00,0,0,0,3
2023-07-21 02:10:00,0,0,0,2.6
2023-07-21 02:20:00,81,81,22.5,3.6
2023-07-21 02:30:00,181,181,158.1,4.8
2023-07-21 02:40:00,181,181,144.7,4.7
2023-07-21 02:50:00,81,81,37.5,3.8
2023-07-21 03:00:00,0,0,0,3.3
2023-07-21 03:10:00,0,0,10.4,3.4
2023-07-21 03:20:00,181,181,169.7,4.9
2023-07-21 03:30:00,181,181,190.4,5
2023-07-21 03:40:00,181,181,117,4.5
2023-07-21 03:50:00,81,81,30.6,3.7
2023-07-21 04:00:00,0,0,0,3.2
2023-07-21 04:10:00,81,81,48.4,3.5
2023-07-21 04:20:00,81,81,12.2,3.6
2023-07-21 04:30:00,0,0,3.4,3.4
2023-07-21 04:40:00,0,0,0,2.9
2023-07-21 04:50:00,0,0,0,2.9
2023-07-21 05:00:00,0,0,0,3
2023-07-21 05:10:00,0,0,0,3.1
2023-07-21 05:20:00,0,0,0,2.7
2023-07-21 05:30:00,0,0,0,3
2023-07-21 05:40:00,0,0,0,2.7
2023-07-21 05:50:00,0,0,0,2.9
2023-07-21 06:00:00,0,0,0,2.9
2023-07-21 06:10:00,0,0,0,3.1
2023-07-21 06:20:00,81,81,46.2,4
2023-07-21 06:30:00,181,181,147.1,4.8
2023-07-21 06:40:00,81,81,81.4,4.3
2023-07-21 06:50:00,81,81,65.7,4
2023-07-21 07:00:00,81,81,42.9,3.8
2023-07-21 07:10:00,81,81,40.3,4
2023-07-21 07:20:00,0,0,0,3.2
2023-07-21 07:30:00,0,0,0,3
2023-07-21 07:40:00,0,0,0,3
2023-07-21 07:50:00,0,0,0,2.5
2023-07-21 08:00:00,0,0,0,2.8
2023-07-21 08:10:00,0,0,0,3.2
2023-07-21 08:20:00,0,0,0,3.4
2023-07-21 08:30:00,0,0,0,3.4
2023-07-21 08:40:00,0,0,0,2.9
2023-07-21 08:50:00,81,81,0,3.5
2023-07-21 09:00:00,0,0,0,3.3
2023-07-21 09:10:00,81,81,5.2,3.5
2023-07-21 09:20:00,81,81,19.6,3.7
2023-07-21 09:30:00,81,81,56.7,4
2023-07-21 09:40:00,81,81,26.2,3.5
